adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/1jCmmjnldEjpeVvciSVNbX421qm.jpg,"[18, 53, 10752]",31906,en,The Beguiled,"Offbeat Civil War drama in which a wounded Yankee soldier, after finding refuge in an isolated girls' school in the South towards the end of the war, becomes the object of the young women's sexual fantasies. The soldier manipulates the situation for his own gratification, but when he refuses to completely comply with the girls' wishes, they make it very difficult for him to leave.",12.707,/xiX9p9hzlVwMOWlRLzGTklz4BSk.jpg,1971-03-31,The Beguiled,False,7.0,369
False,/7LTtUBeHTc4msK3gIpnjKvkPfR.jpg,"[35, 27]",11797,en,Fright Night,"Charley Brewster, a high school student, accidentally discovers the true and creepy nature of Jerry Dandrige, his dashing and enigmatic new neighbor; but no one seems willing to believe him.",19.722,/upVMb3s1RugX4J0O40zfERjPE5N.jpg,1985-08-02,Fright Night,False,7.0,1135
False,/hi1E20BEDuOAsEpJ4rLM09MLRfZ.jpg,"[28, 12, 14]",847,en,Willow,"The evil Queen Bavmorda hunts the newborn princess Elora Danan, a child prophesied to bring about her downfall. When the royal infant is found by Willow, a timid farmer and aspiring sorcerer, he's entrusted with delivering her from evil.",28.221,/d9xEILdvVRX8ZgFwPDbco6kKSaS.jpg,1988-05-20,Willow,False,7.0,1653
False,/fPGeS6jgdLovQAKunNHX8l0avCy.jpg,"[28, 53]",567189,en,Tom Clancy's Without Remorse,An elite Navy SEAL uncovers an international conspiracy while seeking justice for the murder of his pregnant wife.,58.306,/6GCOpT8QcNzup09TAMmvvk22LTR.jpg,2021-04-29,Tom Clancy's Without Remorse,False,7.0,2127
False,/riiT83kvwWhlBTaVTDA4RmDYrDh.jpg,"[35, 18]",1382,en,Me and You and Everyone We Know,A lonely shoe salesman and an eccentric performance artist struggle to connect in this unique take on contemporary life.,6.563,/kwicttBc8GtD3qZbl44zCP70R2U.jpg,2005-06-17,Me and You and Everyone We Know,False,7.0,268
False,/bSvUW4JQ6g4QiKvwejcfcPRd4Ke.jpg,"[12, 35, 10751, 14]",118,en,Charlie and the Chocolate Factory,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",88.104,/wfGfxtBkhBzQfOZw4S8IQZgrH0a.jpg,2005-07-13,Charlie and the Chocolate Factory,False,7.0,13399
False,/plJy3kYRULQYvXhoWLxmKvMmXwi.jpg,"[10749, 35]",556803,en,The Princess Switch,"When a down-to-earth Chicago baker and a soon-to-be princess discover they look like twins, they hatch a Christmastime plan to trade places.",15.822,/A8XgZE8CsHiYN243MEd07GLCep.jpg,2018-11-16,The Princess Switch,False,7.0,2049
False,/ltlPFTMRsohmi2QbbSZUkAVg7Nc.jpg,"[878, 28, 16, 12]",297556,en,Justice League: Throne of Atlantis,"After the events of Justice League: War, Ocean Master and Black Manta have declared a war against the surface in retaliation of the aftermath of Apokoliptian-tyrant Darkseid's planetary invasion. Queen Atlanna seeks out her other son, Ocean Master’s half-brother Arthur Curry, a half-human with aquatic powers with no knowledge of his Atlantean heritage, to restore balance.  Living with powers he doesn’t understand and seeing the danger around him, Curry takes steps to embrace his destiny, joining the Justice League, and with his new teammates he battles to save Earth from total destruction.",20.885,/wjD6lr6vi9DIwwyDZaOjGpIbulu.jpg,2015-01-27,Justice League: Throne of Atlantis,False,7.0,782
False,/cRd7J9VS1Z7GeF7qE0V0F4glln2.jpg,"[12, 28, 16]",50723,ja,劇場版 NARUTO -ナルト- 疾風伝 ザ・ロストタワー,"Assigned on a mission to capture Mukade, a missing-nin, Naruto Uzumaki sets out for the once glorious historic ruins of ""Ouran"", where he pursues and corners the rouge ninja. Mukade's goal is revealed to be a dormant leyline within the ruins; he unleashes the power of the leyline, causing a light to envelop Naruto, sending him into the past, 20 years before the series began. When Naruto awakens, he comes into contact with the Fourth Hokage, Minato Namikaze.",51.606,/6e2YvN1tQK4xQHlmy7GJTuXOt2u.jpg,2010-07-31,Naruto Shippuden the Movie: The Lost Tower,False,7.0,363
False,/wQraxOsaq0NwTO9rSwLo4Nc8hVG.jpg,"[10751, 14, 16, 10749]",11224,en,Cinderella,"Cinderella has faith her dreams of a better life will come true. With help from her loyal mice friends and a wave of her Fairy Godmother's wand, Cinderella's rags are magically turned into a glorious gown and off she goes to the Royal Ball. But when the clock strikes midnight, the spell is broken, leaving a single glass slipper... the only key to the ultimate fairy-tale ending!",95.215,/avz6S9HYWs4O8Oe4PenBFNX4uDi.jpg,1950-02-22,Cinderella,False,7.0,5982
False,/cSiaDBMOEYVlJ3uarOGoEPQIewE.jpg,"[80, 18]",4946,fr,La Piscine,"Set in a magnificent villa near a sun-drenched St. Tropez, lovers Jean-Paul and Marianne are spending a happy, lazy summer holiday. Their only concern is to gratify their mutual passion - until the day when Marianne invites her former lover and his beautiful teenage daughter to spend a few days with them. From the first moment, a certain uneasiness and tension begin to develop between the four, which soon escalates in a dangerous love-game.",11.38,/7KQOEJ0LV6umRVM9xTRSmGSfvVJ.jpg,1969-01-31,The Swimming Pool,False,7.0,385
False,/fHDvGGPFry65ou79WLi6JsjCZrM.jpg,[35],632856,en,Spirited,"Each Christmas Eve, the Ghost of Christmas Present selects one dark soul to be reformed by a visit from three spirits. But this season, he picked the wrong Scrooge. Clint Briggs turns the tables on his ghostly host until Present finds himself reexamining his own past, present and future.",41.985,/h3zAzTMs5EP3cKusOxFNGSFE1WI.jpg,2022-11-10,Spirited,False,7.0,387
False,/5rwcd24GGltKiqdPT4G2dmchLr9.jpg,"[35, 18]",579583,en,The King of Staten Island,"Scott has been a case of arrested development ever since his firefighter father died when he was seven. He's now reached his mid-20s having achieved little, chasing a dream of becoming a tattoo artist that seems far out of reach. As his ambitious younger sister heads off to college, Scott is still living with his exhausted ER nurse mother and spends his days smoking weed, hanging with the guys — Oscar, Igor and Richie — and secretly hooking up with his childhood friend Kelsey. But when his mother starts dating a loudmouth firefighter named Ray, it sets off a chain of events that will force Scott to grapple with his grief and take his first tentative steps toward moving forward in life.",19.008,/zQFjMmE3K9AX5QrBL1SXIxYQ9jz.jpg,2020-07-22,The King of Staten Island,False,7.0,819
False,/qK7Ssnrfvrt65F66A1thvehfQg2.jpg,"[16, 10751, 35, 12, 9648]",420821,en,Chip 'n Dale: Rescue Rangers,"Decades since their successful television series was canceled, Chip has succumbed to a life of suburban domesticity as an insurance salesman. Dale, meanwhile, has had CGI surgery and works the nostalgia convention circuit, desperate to relive his glory days. When a former cast mate mysteriously disappears, Chip and Dale must repair their broken friendship and take on their Rescue Rangers detective personas once again to save their friend’s life.",66.561,/7UGmn8TyWPPzkjhLUW58cOUHjPS.jpg,2022-05-20,Chip 'n Dale: Rescue Rangers,False,7.0,964
False,/lJyDK0shCLOVa7OZQrcYkM9MKmq.jpg,[37],37347,en,Fort Apache,"Owen Thursday sees his new posting to the desolate Fort Apache as a chance to claim the military honour which he believes is rightfully his. Arrogant, obsessed with military form and ultimately self-destructive, he attempts to destroy the Apache chief Cochise after luring him across the border from Mexico, against the advice of his subordinates.",10.354,/5PqKsWVlyIFuMeV1UkK6Q9Q8y9k.jpg,1948-06-14,Fort Apache,False,7.0,291
False,/ad6tCgBgKieGjIde9RasliPlCfY.jpg,"[80, 18, 35]",14135,en,Bad Boy Bubby,"Bad Boy Bubby is just that: a bad boy. So bad, in fact, that his mother has kept him locked in their house for his entire thirty years, convincing him that the air outside is poisonous. After a visit from his estranged father, circumstances force Bubby into the waiting world, a place which is just as unusual to him as he is to the world.",7.782,/tiMSLPRmLPbpA9RnJvLQEwPcO8X.jpg,1993-09-01,Bad Boy Bubby,False,7.0,218
False,/rspbS1E9wJtslrb8amfJgtMBUVh.jpg,"[27, 28]",924,en,Dawn of the Dead,"A group of survivors take refuge in a shopping mall after the world is taken over by aggressive, flesh-eating zombies.",28.941,/ttquyxStEEctzghtA2f4PUGprDr.jpg,2004-03-19,Dawn of the Dead,False,7.0,3406
False,/cVqwzMSNPS4vgUDlXlSYoWOmGsI.jpg,"[14, 16, 10751, 12, 35, 9648, 27]",615774,en,Scooby-Doo! Return to Zombie Island,"Scooby-Doo and his pals win an all-expense paid vacation and embark on a trip of a lifetime to a tropical paradise. Their destination however, turns out to be Zombie Island. As soon as they arrive, they realize the place looks strangely familiar and is reminiscent of a trip they took years ago, in which they became wrapped up in a mystery involving zombies. The gang soon learns that their trip to paradise comes with a price when the zombies re-emerge and attack their hotel. Will Scooby-Doo and the Mystery Inc. gang finally solve the mystery behind Zombie Island?",19.477,/vd0oIoWhEm8o7EpS0kV7RaV0Flf.jpg,2019-09-03,Scooby-Doo! Return to Zombie Island,False,7.0,867
False,/puL7PZVbpOs2xWK06VRUqJb6U1z.jpg,"[18, 53, 10752]",333352,en,Eye in the Sky,"A UK-based military officer in command of a top secret drone operation to capture terrorists in Kenya discovers the targets are planning a suicide bombing and the mission escalates from “capture” to “kill.” As American pilot Steve Watts is about to engage, a nine-year old girl enters the kill zone, triggering an international dispute reaching the highest levels of US and British government over the moral, political, and personal implications of modern warfare.",12.514,/faRGb9SuyGuZpsNRoIxoVSLLCId.jpg,2016-03-10,Eye in the Sky,False,7.0,1373
False,/qgaVJE4SK2qRtggVyRlISKQ1zBE.jpg,"[28, 16, 12]",23446,ja,ワンピース ねじまき島の冒険,"Relaxing on a cozy beach, the Straw Hat Pirates are taking a rest from their quest. Right until Luffy noticed the Going Merry has been hijacked and sailed off from the beach. This leads them to search the ship and find the thief who took it from them. They ran into a duo named the Theif Brothers, who informed them that their ship was stolen by a group of pirates called the Trump Kyoudai. When they encountered the Trump Pirates, Nami ended up getting kidnapped as well as Luffy's hat. They tracked down the pirates to their base on Clockwork Island. Now Luffy, Zoro, Sanji, Usopp, and the Theif Brothers must reclaim the Going Merry, Save Nami, and get back Shank's straw hat.",25.529,/cXHTcUfCs6LvVjmhx3EzYgQRXWU.jpg,2001-03-03,One Piece: Clockwork Island Adventure,False,7.0,211
False,/8fAXEcTr8AlHsZl6kXKMBXKeqs0.jpg,"[18, 10749]",11257,en,A Room with a View,"When Lucy Honeychurch and chaperon Charlotte Bartlett find themselves in Florence with rooms without views, fellow guests Mr Emerson and son George step in to remedy the situation. Meeting the Emersons could change Lucy's life forever but, once back in England, how will her experiences in Tuscany affect her marriage plans?",15.168,/5xRAqywVo6tNUNQbAESGVP930la.jpg,1985-12-13,A Room with a View,False,7.0,624
False,/tIG8FwHRiHLOlWJdizp2oxdkSL2.jpg,"[14, 28, 27]",561,en,Constantine,"John Constantine has literally been to Hell and back. When he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary Los Angeles.",62.094,/vPYgvd2MwHlxTamAOjwVQp4qs1W.jpg,2005-02-08,Constantine,False,7.0,6151
False,/kYB4Le7xjOckmiMGgroElQTZiwY.jpg,"[35, 80]",378,en,Raising Arizona,"When a childless couple of an ex-con and an ex-cop decide to help themselves to one of another family's quintuplets, their lives become more complicated than they anticipated.",10.896,/m5Zp4K4hKdPhsBl3E0p8I7QomlT.jpg,1987-03-01,Raising Arizona,False,7.0,1754
False,/lWcNlDMmZ6xJVoCZjhFxqVl0TIa.jpg,"[28, 80, 18, 36, 53]",388399,en,Patriots Day,"In the aftermath of an unspeakable act of terror, Police Sergeant Tommy Saunders joins courageous survivors, first responders and investigators in a race against the clock to hunt down the Boston Marathon bombers before they strike again.",18.287,/mIDxsJTrOC7NhgOo3GziiHyKfsQ.jpg,2016-12-12,Patriots Day,False,7.0,2284
False,/iGm4RpRv5zEsdUPGZRems4KYFgg.jpg,"[10749, 18]",332283,en,Mary Shelley,"The love affair between poet Percy Shelley and Mary Wollstonecraft Godwin resulted in the creation of an immortal novel, “Frankenstein; or, The Modern Prometheus.”",13.554,/gKHJTsrfxJtfFNPQJn2hDNEMtFf.jpg,2017-08-06,Mary Shelley,False,7.0,902
